sex,juv_fel_count,juv_misd_count,juv_other_count,priors_count,two_year_recid,age_cat_25-45,age_cat_Greaterthan45,age_cat_Lessthan25,charge_degree,race
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.09466598184772786,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.7513206641829648,1,0,1,0,1,1
1,2.2881672785886953,-0.19056396385000982,3.902393686662178,-0.5048852365212151,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,0,0,1,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.11044364548901577,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.5462110368462212,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,1.8275640424390516,-0.7099948638579587,0,0,0,1,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.09466598184772786,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.520662900162503,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.11044364548901577,1,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.520662900162503,1,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.11044364548901577,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,1.8275640424390516,-0.09466598184772786,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,1,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.520662900162503,1,0,0,1,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.5462110368462212,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.7257725274992466,1,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,0,0,1,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,4.827965074234119,0,0,1,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,1
1,2.2881672785886953,1.7436602692275895,-0.24726560178407472,-0.2997756091844715,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,1.8275640424390516,0.9308821548359902,0,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,1,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.520662900162503,1,1,0,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,3.392197682876914,0,0,1,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,1,1,0,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,1,0
1,-0.14965001983502974,-0.19056396385000982,1.8275640424390516,-0.2997756091844715,0,1,0,0,0,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.09466598184772786,0,0,1,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,0,0
1,2.2881672785886953,-0.19056396385000982,-0.24726560178407472,1.3411014095094775,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,1,1,0,0,1,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,1,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,1,0,1,0,0,1
1,-0.14965001983502974,3.6778845023051887,3.902393686662178,-0.2997756091844715,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.11044364548901577,1,0,1,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.09466598184772786,0,0,1,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,2.366649546193196,0,1,0,0,1,1
1,-0.14965001983502974,1.7436602692275895,1.8275640424390516,0.9308821548359902,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,0,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,1,1,0,0,0,1
1,2.2881672785886953,-0.19056396385000982,-0.24726560178407472,1.1359917821727339,1,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.520662900162503,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.7513206641829648,0,0,1,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,1,0,0,1
1,-0.14965001983502974,1.7436602692275895,-0.24726560178407472,-0.09466598184772786,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,5.9772233308853036,-0.5048852365212151,1,0,0,1,1,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.7257725274992466,1,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.9308821548359902,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.1359917821727339,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,1,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.3411014095094775,1,1,0,0,1,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,1.8275640424390516,0.3155532728257594,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,1.8275640424390516,-0.2997756091844715,1,0,0,1,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.7257725274992466,1,0,1,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,0,0,1,1,1
1,-0.14965001983502974,1.7436602692275895,-0.24726560178407472,1.5462110368462212,1,1,0,0,1,1
1,-0.14965001983502974,1.7436602692275895,-0.24726560178407472,0.11044364548901577,1,0,0,1,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,0,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,1,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,0,1
0,-0.14965001983502974,1.7436602692275895,-0.24726560178407472,0.11044364548901577,0,1,0,0,1,1
1,2.2881672785886953,-0.19056396385000982,-0.24726560178407472,0.11044364548901577,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,0,1
1,4.72598457701242,-0.19056396385000982,-0.24726560178407472,2.161539918856452,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,1,1,0,0,1,1
1,-0.14965001983502974,9.480557201537987,1.8275640424390516,2.366649546193196,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,0,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,2.366649546193196,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,0,1,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.3411014095094775,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,0,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,5.9772233308853036,-0.5048852365212151,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.11044364548901577,1,0,1,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,0,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,0,1
0,-0.14965001983502974,1.7436602692275895,-0.24726560178407472,-0.2997756091844715,0,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,0,0,1,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.7513206641829648,1,0,1,0,0,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,1,0,1,0,1,0
1,7.163801875436145,1.7436602692275895,-0.24726560178407472,1.9564302915197085,1,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,0,1
1,-0.14965001983502974,-0.19056396385000982,1.8275640424390516,-0.7099948638579587,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,1,1,0,0,0,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,0,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.09466598184772786,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.9308821548359902,0,1,0,0,1,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,0,1,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,0,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,0,1,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,1,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.1359917821727339,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,0,1,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,0,0,1,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,1,1
1,-0.14965001983502974,1.7436602692275895,-0.24726560178407472,-0.09466598184772786,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,1,0
1,-0.14965001983502974,1.7436602692275895,-0.24726560178407472,0.520662900162503,1,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,1,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.7257725274992466,1,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.1359917821727339,1,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.7257725274992466,1,0,1,0,0,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,0,1,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.520662900162503,1,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,1,0,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,0,1,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,0,1,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,1,1,0,0,1,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,0,1,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.9564302915197085,0,0,1,0,0,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.520662900162503,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,0,0,1,0,1,1
1,-0.14965001983502974,-0.19056396385000982,1.8275640424390516,-0.7099948638579587,0,0,0,1,1,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.11044364548901577,1,1,0,0,1,0
1,-0.14965001983502974,5.6121087353827885,1.8275640424390516,0.520662900162503,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,0,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.09466598184772786,1,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,1,0,1,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,1,1
1,2.2881672785886953,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,1,0,1,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.09466598184772786,1,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.7257725274992466,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.7257725274992466,1,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,0,1,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,0,0,1,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,1,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,0,1,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,1,0,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.5462110368462212,1,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.09466598184772786,1,1,0,0,0,1
0,-0.14965001983502974,1.7436602692275895,-0.24726560178407472,1.3411014095094775,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,3.902393686662178,-0.7099948638579587,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,1,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.11044364548901577,0,0,0,1,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,0,1,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,1,0,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,5.9772233308853036,1.7513206641829648,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,0,0,1,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.09466598184772786,1,1,0,0,0,0
1,2.2881672785886953,-0.19056396385000982,-0.24726560178407472,0.9308821548359902,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,0,0,1,0,1
1,2.2881672785886953,-0.19056396385000982,-0.24726560178407472,0.3155532728257594,1,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.11044364548901577,0,1,0,0,1,0
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,4.417745819560632,1,0,1,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,1,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.1359917821727339,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,0,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,0,1
1,2.2881672785886953,1.7436602692275895,3.902393686662178,0.11044364548901577,0,0,0,1,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,1.1359917821727339,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,0,1,0,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,0,1,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,1.8275640424390516,1.1359917821727339,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.09466598184772786,0,0,1,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,1.8275640424390516,-0.5048852365212151,0,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.09466598184772786,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.5048852365212151,0,0,0,1,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,0,0,1,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,1.8275640424390516,1.3411014095094775,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.09466598184772786,0,1,0,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,0,1
1,2.2881672785886953,3.6778845023051887,-0.24726560178407472,1.5462110368462212,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.11044364548901577,0,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.09466598184772786,1,0,1,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,0,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.11044364548901577,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,1,0,0,1,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,0,1,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,1,0,0,0,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,1,0,0,1,1
1,-0.14965001983502974,1.7436602692275895,-0.24726560178407472,2.161539918856452,0,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.2997756091844715,1,1,0,0,1,1
0,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,0,0,1,0,0,0
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,0.520662900162503,1,1,0,0,1,1
1,-0.14965001983502974,-0.19056396385000982,-0.24726560178407472,-0.7099948638579587,1,1,0,0,1,0
